,id_review,rating,compound,Sentiment,pred,temp_pred,fin_pred
ChdDSUhNMG9nS0VJQ0FnSURBbmE2cl9BRRAB,Good,4.0,0.4404,Positive,3,3.5,4
ChdDSUhNMG9nS0VJQ0FnSUNRLXZ2d25RRRAB,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNndHZhR0tBEAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNRbV8zSWRREAE,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNnc3JMSnBRRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURBdnZmRmJ3EAE,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURnOElEdnlBRRAB,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSURRcGFUVER3EAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRclp6Ri1nRRAB,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUNncmMzNXdnRRAB,A University with good Infrastructure and Environment with greenary,5.0,0.4404,Positive,3,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNnanFqTFZBEAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBbzQyTmdRRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNReEo3QmdnRRAB,Good university for engineering but not for medical and other branches.,4.0,0.2382,Positive,3,3.5,4
ChZDSUhNMG9nS0VJQ0FnSURBcy0tYlBREAE,Great infrastructure,5.0,0.6249,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNncjk2ZkFREAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURBM18tSERBEAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURnak1mTWJBEAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBMTVlMTNRRRAB,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSURndXRqbWp3RRAB,,1.0,1.5,Positive,5,1.0,1
ChZDSUhNMG9nS0VJQ0FnSUN3bVltTFhBEAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRdi1yYjJnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURnc19hTTh3RRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURBbWNyX09BEAE,good,3.0,0.4404,Positive,3,3.0,3
ChdDSUhNMG9nS0VJQ0FnSURBNE5tU2dnRRAB,"I had good expectations from this college as my girlfriend is from there, but after hearing her conspiracy and myth theories about bio technology after studying in the same subject , I am convinced that the entire bio tech department must be retarded in SRM.",1.0,-0.7311,Negative,1,1.0,1
ChZDSUhNMG9nS0VJQ0FnSUNRMl9fZkJnEAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURRdlBxa0l3EAE,It's a good university.,5.0,0.4404,Positive,3,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNnLTZYRXpBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRNUlhMGlBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRdHJLRnZBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBNjdmamtBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRbXBhRmhRRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURnbXRIekZ3EAE,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNBajRubkxBEAE,"Good laboratory, facilities and have ample amount of opportunity.",4.0,0.6908,Positive,4,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURBMnVDWjVnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3LU96cGh3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRcUlXVF9RRRAB,Best place to find good friends,5.0,0.8807,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSURRa2YyZUh3EAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUN3a3VIUmJREAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURBMm9QMVdBEAE,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURBeTRMVDh3RRAB,"Faculty are irresponsible doen't respond well campus was good thats it nothing is there no education, some lecturers don't know anything about the subjects overall worse",1.0,-0.4635,Negative,2,1.5,1
ChdDSUhNMG9nS0VJQ0FnSUNBcGRDUG13RRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNnajlqb0t3EAE,"SRM University is one of the most recognised university , the environment here is good , people are friendly and if you really want to learn and gain knowledge then there are lots of opportunities for you , the LABS for research purposes are fantastic , and the management out here is pretty strict they take complaints seriously !! Good luck !!  ",4.0,0.9725,Positive,4,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUN3c1lTclNBEAE,Best clg... And frndly staff...,5.0,0.6369,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUNRLWZXaHRnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNROE1LQ19BRRAB,Good University with high end laboratory and excellent support of faculty,5.0,0.8519,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUNRODgtRGlnRRAB,Good university,5.0,0.4404,Positive,3,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNnNmM3dy1RRRAB,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNRM2NEcUdnEAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUN3cVpEOWZ3EAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnLXRxeF93RRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSURnaHJLMnlBRRAB,Gud college with all facilities nd freedom for students.... With all requirements nd environment.,5.0,0.6369,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSURBaTZQMTVBRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNRcnJ5YkhBEAE,very peaceful and freedom place to study and for staying.. well maintained campus..,5.0,0.8766,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUNBdk16cnZBRRAB,Nice infrastructure discipline and care ...!!!!,5.0,0.8002,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUNROFlPLWhBRRAB,One of best university in chennai,5.0,0.6369,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSURRaTgzNXBRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURncFB1WHdnRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURRaTRtRWNREAE,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNnd01peDh3RRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURncV83cUpBEAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURBZ2EzSEVREAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRMjlESzNRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBMU5tNXBRRRAB,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSURRckl5Y0tBEAE,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUN3aF9pRlpBEAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURRaF96Nk9REAE,It is a place with freedom where you can study and enjoy.Nice place to gain knowledge and explore. A place where you can meet lot people from different culture.,5.0,0.8225,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUNnLWYtVXV3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURBZ0lQY2lRRRAB,Good university,5.0,0.4404,Positive,3,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUN3NklUVllnEAE,A perfect university 👌🏻,5.0,0.87,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSURnNVBpSzRnRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNRbXUyaVBBEAE,"I was one of the part in this university. I got a very well exposure to the knowledge and experiences. Highly good management,And the scholarship ,sponsorship which are providing from the management for the students is very very helpful,Also i believing that, if the person have the ability or talent to achieve their aim or destination the university will make them to achieve . now i am very very thankful to SRM university campus kattankulathur.",5.0,0.932,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSURRemRXS0xBEAE,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSURnamVuSFF3EAE,Not at all worth for the fees!!!,1.0,-0.3699,Negative,2,1.5,1
ChZDSUhNMG9nS0VJQ0FnSURRdjhhbWVnEAE,Good Good,5.0,0.7003,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSURReU1yN1B3EAE,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSURBME5YMWtnRRAB,Overall above average university,4.0,0.0,Neutral,2,3.0,3
ChZDSUhNMG9nS0VJQ0FnSUN3eEt6TkRREAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNnNGVLdUhBEAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRa29mb3RRRRAB,Great infrastructure.good teachers .a great platform to learn leap and lead,5.0,0.8481,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNnN29PdmJnEAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURnc29qRmJnEAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURRbU5lLU13EAE,Big Education hub. Very good ranking.,5.0,0.4927,Positive,3,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURBbk5ISjlnRRAB,Fab clg,5.0,0.4588,Positive,3,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUN3eWV5YndRRRAB,Good faculty ,5.0,0.4404,Positive,3,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNnemFxYzJRRRAB,Excellent environment and very good faculties! Really happy to be a part of SRM ,4.0,0.9038,Positive,4,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNBa29yczNnRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNBd2FiS2FBEAE,I did my ug degree in Srm university.....enjoyed a lot...study here and go higher,5.0,0.0,Neutral,2,3.5,4
ChZDSUhNMG9nS0VJQ0FnSUNReUttTGZBEAE,"There is no 100% placement here. Only a few people get placed. Though SRM claims many placement offers for it's students, only a few get placed.",1.0,-0.296,Negative,2,1.5,1
ChdDSUhNMG9nS0VJQ0FnSURRX29YV213RRAB,Excellent environment...,5.0,0.5719,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUNBOFlHYTN3RRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNRMjlfT0RREAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRZzR5NDB3RRAB,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUN3NzdlZWh3RRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUN3cDU3Q1RREAE,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNna1pudHFnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBbHB5YThnRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUN3bmY2LVFREAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBNG9mcHhnRRAB,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNBa0pibEpBEAE,Overwhelmed before going there... wishing for best upcoming 4 years☺️,5.0,0.8519,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSURBemF1YjVRRRAB,Very good place in SRM University 🌷👍🌷,5.0,0.4927,Positive,3,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURRbllYWXZRRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURnNHFhdUhREAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRa1Blc29nRRAB,Very good college but poor discipline and pupils are doing everything so it not suit for studying,5.0,-0.4684,Negative,2,3.5,4
ChZDSUhNMG9nS0VJQ0FnSUNna2Vic1NBEAE,Not bad but better college,3.0,-0.2924,Negative,2,2.5,2
ChdDSUhNMG9nS0VJQ0FnSUNRdFo2bXlRRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURBd3BEUU93EAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNncDlDa2FBEAE,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNBd3FhVzFnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRMEpQaDhnRRAB,"The only good thing about this university is its infrastructure. A beautiful campus filled with egoistic,illiterate,dumb and inefficient faculty. Worst set of teachers. Miserable experience.",1.0,-0.128,Negative,2,1.5,1
ChZDSUhNMG9nS0VJQ0FnSURRblBlZVJnEAE,Love the university man those days were never Been forgotten in life,5.0,0.7065,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNRZ0lUT0JnEAE,"Bad faculty, went for enjoyment, for friendship with friends,not good placements,",1.0,0.7096,Positive,4,2.5,2
ChdDSUhNMG9nS0VJQ0FnSURBcGNpNXFnRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUN3MjRfUFdREAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnaHZuRTdnRRAB,Awesome ,5.0,0.6249,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNBd19YSExREAE,Good qualified area,5.0,0.4404,Positive,3,4.0,4
ChZDSUhNMG9nS0VJQ0FnSURnbTZ2QmJ3EAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNRZzcyS2ZBEAE,,1.0,1.5,Positive,5,1.0,1
ChZDSUhNMG9nS0VJQ0FnSURBdk1IRlBREAE,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUNna3MtVHBnRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNRN3NLOFV3EAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURBeXVlejd3RRAB,Beautiful campus good infrastructure and ultimately they provide the freedom what the other colleges fail to do...great place to study nd develop ur career nd personality nd at the same good place to njoy ur colg lyf....!,5.0,0.8932,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSURBZ2JTMExREAE,,1.0,1.5,Positive,5,1.0,1
ChZDSUhNMG9nS0VJQ0FnSUNRc1lUNUlnEAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURncF9lTkx3EAE,,3.0,1.5,Positive,5,3.0,3
ChZDSUhNMG9nS0VJQ0FnSUNnN3ZHUEF3EAE,Good to learn and explore ,4.0,0.4404,Positive,3,3.5,4
ChZDSUhNMG9nS0VJQ0FnSUNBeE9XT05REAE,,4.0,1.5,Positive,5,4.0,4
ChRDSUhNMG9nS0VJQ0FnSUNnb2VJcxAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURndnZ5dXZ3RRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURRNC1hUVF3EAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURRM1kzMlF3EAE,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURBdXVUYzR3RRAB,,1.0,1.5,Positive,5,1.0,1
ChZDSUhNMG9nS0VJQ0FnSUNnLVBXRWFREAE,"Great place to study the professors are good, plus if you have problem tolerating heat and want a good University in Chennai this is the right place as the whole place has ac (except if you take a non ac hostel rooms) but as the labs are in different buildings you'll have to come out and tolerate the heat for a bit . Oh... I totally forgot to mention the campus is really really  big and there are many places to eat though the University provides a mess but just in case..   and there are laundry too , of course not owned  by the University.",4.0,0.128,Positive,3,3.5,4
ChZDSUhNMG9nS0VJQ0FnSUNRa0syZERREAE,"One of the best universities in India in terms of opportunities for engineering students, administration and campus life!",5.0,0.7959,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNBNk9QZVJREAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURROWYyWDhnRRAB,I have paid for my son's admission fees of 3.5 lakhs. finding it very difficult to get refund back. no reply to emails and no information being given on phone. Please help.,1.0,-0.2944,Negative,2,1.5,1
ChZDSUhNMG9nS0VJQ0FnSUN3NnZPd2JBEAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRak9TaTBnRRAB,Very good college I'm studying in SRM affiliated under Madras university. I love it😍😘,5.0,0.9216,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSURnNjhhdHVnRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNRcXEyMk9BEAE,(Translated by Google) House in college  (Original) Maaja college,5.0,0.3182,Positive,3,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNBd18yYkV3EAE,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUNRMU1hbTRBRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUNBMXR1TzBnRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURBcXQtU1VBEAE,The campus is very nice and has a very good auditorium,4.0,0.742,Positive,4,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURRMDdfVXh3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURnaWNPYzZ3RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNRM1pxazBRRRAB,"good university, nice place",5.0,0.6908,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSURROXV6Z3NnRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNBcE51U0lnEAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURBNHVUM3hRRRAB,Very poor management .,1.0,-0.5256,Negative,1,1.0,1
ChZDSUhNMG9nS0VJQ0FnSUNBMHFuOFVREAE,Good university. Placements also good .,5.0,0.7003,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSURncFlEZ2ZREAE,,3.0,1.5,Positive,5,3.0,3
ChZDSUhNMG9nS0VJQ0FnSUNBbWRqeVlnEAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRcm95SHB3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3bHRULW5nRRAB,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNBcnNDaElBEAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURBbUxTT3p3RRAB,Its good to studing in it love it,5.0,0.7964,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNRd19uSWR3EAE,,3.0,1.5,Positive,5,3.0,3
ChZDSUhNMG9nS0VJQ0FnSUNnMmFmQ1pBEAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUN3ME15cURBEAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURnbnNYb053EAE,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSURBbHBpY1pnEAE,best,5.0,0.6369,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSURBMFozU0lBEAE,,1.0,1.5,Positive,5,1.0,1
ChZDSUhNMG9nS0VJQ0FnSUNnbHJ5LUt3EAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNROTZERnl3RRAB,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSURnb3VyT0t3EAE,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSURRcHVTOWVREAE,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUN3M3RqbHJ3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRdy1EWTdBRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUN3ejgtTEdREAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNneU42bzd3RRAB,Good,3.0,0.4404,Positive,3,3.0,3
ChZDSUhNMG9nS0VJQ0FnSUN3aHRMTGZ3EAE,lol..!! not bad,3.0,0.7379,Positive,4,3.5,4
ChdDSUhNMG9nS0VJQ0FnSUNBc0xUcDRBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnZ01YYjZnRRAB,Good facilities are provided. Make use of them.,4.0,0.4404,Positive,3,3.5,4
ChZDSUhNMG9nS0VJQ0FnSUN3eUpPT0NnEAE,,1.0,1.5,Positive,5,1.0,1
ChZDSUhNMG9nS0VJQ0FnSURRMGVqWUh3EAE,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUNRODhqbzZnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURnemR6TnJBRRAB,Coming to srm soon,5.0,0.0,Neutral,2,3.5,4
